"","gene","module"
"21347","NBR1",8
"21348","NCKAP5L",8
"21349","NCOA7",8
"21350","NFATC2",8
"21351","NFIB",8
"21352","NFKB1",8
"21353","NHSL2",8
"21354","NIPAL2",8
"21355","NMRK1",8
"21356","NOTCH4",8
"21357","NOVA2",8
"21358","NPR1",8
"21359","NRP1",8
"21360","NRP2",8
"21361","NUMB",8
"21362","OLFML3",8
"21363","OPHN1",8
"21364","OSBPL10",8
"21365","PALD1",8
"21366","PARVB",8
"21367","PCDH12",8
"21368","PCDH17",8
"21369","PCED1B",8
"21370","PDE1A",8
"21371","PDE4B",8
"21372","PDGFC",8
"21373","PEA15",8
"21374","PEAR1",8
"21375","PECAM1",8
"21376","PIP4K2A",8
"21377","PKIG",8
"21378","PLS3",8
"21379","PLVAP",8
"21380","PLXND1",8
"21381","POLD4",8
"21382","PPFIBP1",8
"21383","PPM1F",8
"21384","PPP1R12A",8
"21385","PPP1R13B",8
"21386","PPP1R16B",8
"21387","PPP1R18",8
"21388","PRDM16",8
"21389","PRKAR1A",8
"21390","PRKG1",8
"21391","PRND",8
"21392","PROCR",8
"21393","PTPRB",8
"21394","PTPRE",8
"21395","PTPRM",8
"21396","PXN",8
"21397","RAB32",8
"21398","RAB35",8
"21399","RAB3C",8
"21400","RALA",8
"21401","RALB",8
"21402","RAMP2",8
"21403","RAMP2-AS1",8
"21404","RAP1B",8
"21405","RASA3",8
"21406","RASGRP2",8
"21407","RASGRP3",8
"21408","RASIP1",8
"21409","RASSF2",8
"21410","RBMS2",8
"21411","RBP5",8
"21412","RCSD1",8
"21413","RGL1",8
"21414","RGS3",8
"21415","RGS5",8
"21416","RGS6",8
"21417","RHOC",8
"21418","RHOJ",8
"21419","RIN2",8
"21420","RIN3",8
"21421","RNF6",8
"21422","ROBO4",8
"21423","RSU1",8
"21424","RUNX1",8
"21425","S100A11",8
"21426","S100A13",8
"21427","S100A16",8
"21428","S100A3",8
"21429","S1PR1",8
"21430","SCARF1",8
"21431","SCHIP1",8
"21432","SEC14L1",8
"21433","SEMA5A",8
"21434","SENCR",8
"21435","SH2B3",8
"21436","SH2D3C",8
"21437","SH3BP2",8
"21438","SH3BP5",8
"21439","SH3PXD2A",8
"21440","SHANK3",8
"21441","SHC1",8
"21442","SHE",8
"21443","SHROOM4",8
"21444","SIPA1",8
"21445","SLC12A5",8
"21446","SLC16A5",8
"21447","SLC2A9",8
"21448","SLC9A3R2",8
"21449","SLCO3A1",8
"21450","SMTN",8
"21451","SNX3",8
"21452","SP6",8
"21453","SPNS2",8
"21454","SRF",8
"21455","ST3GAL1",8
"21456","ST3GAL5",8
"21457","ST8SIA4",8
"21458","STAB1",8
"21459","STARD13",8
"21460","STAT5A",8
"21461","STAT6",8
"21462","TAL1",8
"21463","TANC2",8
"21464","TAX1BP3",8
"21465","TCF4",8
"21466","TCTEX1D1",8
"21467","TECPR1",8
"21468","TES",8
"21469","TFPI",8
"21470","TGFBR2",8
"21471","TGFBR3",8
"21472","THBD",8
"21473","THSD1",8
"21474","THSD7A",8
"21475","THY1",8
"21476","TIAM1",8
"21477","TIE1",8
"21478","TJP1",8
"21479","TLL1",8
"21480","TLN1",8
"21481","TLR4",8
"21482","TM4SF1",8
"21483","TM4SF18",8
"21484","TMEM204",8
"21485","TMEM233",8
"21486","TMEM255B",8
"21487","TNFAIP2",8
"21488","TNFRSF1B",8
"21489","TNIP1",8
"21490","TNS2",8
"21491","TP53I11",8
"21492","TPM4",8
"21493","TPRKB",8
"21494","TRAPPC4",8
"21495","TRIM38",8
"21496","TRIM8",8
"21497","TSC22D4",8
"21498","TSPAN14",8
"21499","TUBB6",8
"21500","TWF2",8
"21501","UBASH3B",8
"21502","UNC45A",8
"21503","USHBP1",8
"21504","USP31",8
"21505","VAMP5",8
"21506","VASH1",8
"21507","VASP",8
"21508","VWF",8
"21509","WASF2",8
"21510","WIPF1",8
"21511","ZEB1",8
"21512","ZNF366",8
"21513","ZNF697",8
"21514","ZSWIM6",8
"21515","ZYX",8
"21516","A2M",8
"21517","AAK1",8
"21518","ABI3",8
"21519","ABLIM1",8
"21520","ACOT11",8
"21521","ACVRL1",8
"21522","ADAM12",8
"21523","ADAM15",8
"21524","ADCY4",8
"21525","ADCYAP1",8
"21526","ADGRA2",8
"21527","ADGRF5",8
"21528","ADORA2A",8
"21529","AFAP1L1",8
"21530","AGAP3",8
"21531","AKAP13",8
"21532","AKT3",8
"21533","ALAS1",8
"21534","ALDH8A1",8
"21535","ALS2CL",8
"21536","ANK3",8
"21537","ANTXR2",8
"21538","AP1B1",8
"21539","APLN",8
"21540","ARAP3",8
"21541","ARHGAP11A",8
"21542","ARHGAP18",8
"21543","ARHGAP23",8
"21544","ARHGAP27",8
"21545","ARHGAP31",8
"21546","ARHGDIB",8
"21547","ARHGEF12",8
"21548","ARHGEF15",8
"21549","ARHGEF3",8
"21550","ARMCX3",8
"21551","ARMCX6",8
"21552","ARRB1",8
"21553","ASAP1",8
"21554","ASB9",8
"21555","ASGR1",8
"21556","ATP6V0A1",8
"21557","ATP8B1",8
"21558","AUTS2",8
"21559","BAMBI",8
"21560","BATF2",8
"21561","BCAR1",8
"21562","BCHE",8
"21563","BCL2",8
"21564","BCL6B",8
"21565","BCOR",8
"21566","BGN",8
"21567","BIN1",8
"21568","BLCAP",8
"21569","BMP2K",8
"21570","BNC2",8
"21571","BOC",8
"21572","BOK",8
"21573","BTBD10",8
"21574","C17orf49",8
"21575","C1orf54",8
"21576","C1orf56",8
"21577","C1QTNF4",8
"21578","C7orf61",8
"21579","CACNB4",8
"21580","CALCRL",8
"21581","CALD1",8
"21582","CARTPT",8
"21583","CAST",8
"21584","CC2D2B",8
"21585","CCDC178",8
"21586","CCDC7",8
"21587","CCDC85A",8
"21588","CCL2",8
"21589","CCM2L",8
"21590","CCNJL",8
"21591","CCR10",8
"21592","CD276",8
"21593","CD34",8
"21594","CD40",8
"21595","CD6",8
"21596","CD69",8
"21597","CDC42EP1",8
"21598","CDC42EP5",8
"21599","CDH13",8
"21600","CDH5",8
"21601","CDK17",8
"21602","CDKL1",8
"21603","CEBPD",8
"21604","CEP68",8
"21605","CFLAR",8
"21606","CFP",8
"21607","CHRM5",8
"21608","CLDN5",8
"21609","CLEC1A",8
"21610","CLIC1",8
"21611","CLSTN3",8
"21612","CLVS1",8
"21613","CMTM3",8
"21614","CNRIP1",8
"21615","COBLL1",8
"21616","COL11A2",8
"21617","COL4A1",8
"21618","COL4A2",8
"21619","COL5A2",8
"21620","CORO1B",8
"21621","CORO2B",8
"21622","CPEB4",8
"21623","CPNE5",8
"21624","CPXM1",8
"21625","CRACR2B",8
"21626","CREB5",8
"21627","CREG2",8
"21628","CREM",8
"21629","CRIM1",8
"21630","CRIP2",8
"21631","CROT",8
"21632","CRTAP",8
"21633","CRTC2",8
"21634","CRYL1",8
"21635","CSRP1",8
"21636","CTNNA1",8
"21637","CTNNB1",8
"21638","CTTNBP2NL",8
"21639","CX3CR1",8
"21640","CXCL2",8
"21641","CYSLTR1",8
"21642","CYTH1",8
"21643","DAPK3",8
"21644","DCBLD1",8
"21645","DCHS1",8
"21646","DCLK2",8
"21647","DDR2",8
"21648","DEGS1",8
"21649","DENND3",8
"21650","DGAT1",8
"21651","DGKH",8
"21652","DHRS3",8
"21653","DLC1",8
"21654","DLL4",8
"21655","DNAJC4",8
"21656","DNM3OS",8
"21657","DOCK4",8
"21658","DOCK6",8
"21659","DOCK9",8
"21660","DOK4",8
"21661","DUSP19",8
"21662","DUSP5",8
"21663","DYSF",8
"21664","EBF1",8
"21665","EBF2",8
"21666","EBI3",8
"21667","ECE1",8
"21668","ECSCR",8
"21669","EDIL3",8
"21670","EFCC1",8
"21671","EFNA1",8
"21672","EFNA5",8
"21673","EGFL7",8
"21674","ELF1",8
"21675","ELK3",8
"21676","ELN",8
"21677","EMCN",8
"21678","ENG",8
"21679","EPAS1",8
"21680","EPB41L2",8
"21681","EPHB4",8
"21682","EPS15",8
"21683","EPS8L1",8
"21684","ERG",8
"21685","ERI2",8
"21686","ESAM",8
"21687","ETS1",8
"21688","ETV1",8
"21689","ETV2",8
"21690","ETV3",8
"21691","ETV6",8
"21692","EVA1B",8
"21693","EXOC3L1",8
"21694","EXOC6",8
"21695","F11R",8
"21696","F2RL2",8
"21697","F2RL3",8
"21698","FAM107B",8
"21699","FAM110A",8
"21700","FAM160B1",8
"21701","FAM163A",8
"21702","FAM184A",8
"21703","FAM189A1",8
"21704","FAM43A",8
"21705","FAM49A",8
"21706","FAM78A",8
"21707","FAR2",8
"21708","FAT4",8
"21709","FBN1",8
"21710","FERMT2",8
"21711","FES",8
"21712","FGD5",8
"21713","FGF13",8
"21714","FHL3",8
"21715","FILIP1",8
"21716","FIZ1",8
"21717","FLI1",8
"21718","FLT1",8
"21719","FLT4",8
"21720","FN1",8
"21721","FNBP1",8
"21722","FOSL2",8
"21723","FOXO1",8
"21724","FXYD5",8
"21725","FXYD6",8
"21726","FZD4",8
"21727","GAB1",8
"21728","GAB2",8
"21729","GAB3",8
"21730","GABPB1",8
"21731","GALNT2",8
"21732","GAS2L1",8
"21733","GATA2-AS1",8
"21734","GATA3",8
"21735","GDPD5",8
"21736","GGT5",8
"21737","GIMAP4",8
"21738","GIMAP8",8
"21739","GJA5",8
"21740","GLS",8
"21741","GMFG",8
"21742","GNG11",8
"21743","GNG2",8
"21744","GPR137B",8
"21745","GPR182",8
"21746","GPRIN3",8
"21747","GPSM3",8
"21748","GRAMD1A",8
"21749","GRAP",8
"21750","GRIN2A",8
"21751","GRIN2D",8
"21752","GRK5",8
"21753","GTDC1",8
"21754","HAPLN1",8
"21755","HAPLN3",8
"21756","HCLS1",8
"21757","HDAC7",8
"21758","HEBP1",8
"21759","HECA",8
"21760","HERPUD1",8
"21761","HHEX",8
"21762","HIC1",8
"21763","HIF1A",8
"21764","HIPK3",8
"21765","HJURP",8
"21766","HLX",8
"21767","HMBOX1",8
"21768","HOMER3",8
"21769","HOXB6",8
"21770","HOXB7",8
"21771","HOXD-AS2",8
"21772","HSPB8",8
"21773","HSPG2",8
"21774","ICA1",8
"21775","ICAM1",8
"21776","ICAM2",8
"21777","ICAM3",8
"21778","IFITM2",8
"21779","IFITM3",8
"21780","IGFBP4",8
"21781","IGFBP5",8
"21782","IL11RA",8
"21783","IL16",8
"21784","IL18R1",8
"21785","IL1R1",8
"21786","IL4I1",8
"21787","IL6ST",8
"21788","INPP1",8
"21789","INPP5A",8
"21790","IPPK",8
"21791","IQGAP2",8
"21792","IQSEC3",8
"21793","IRF1",8
"21794","IRF2",8
"21795","ISG15",8
"21796","ITGA10",8
"21797","ITGA3",8
"21798","ITGA4",8
"21799","ITGA5",8
"21800","ITGAV",8
"21801","ITGB1",8
"21802","ITM2B",8
"21803","ITPKB",8
"21804","ITPR2",8
"21805","ITPRIP",8
"21806","JAK1",8
"21807","JAK3",8
"21808","JAM3",8
"21809","JMJD1C",8
"21810","JUP",8
"21811","KALRN",8
"21812","KCNC4",8
"21813","KCNK6",8
"21814","KCNN3",8
"21815","KDM5C",8
"21816","KDR",8
"21817","KIAA1217",8
"21818","KITLG",8
"21819","KL",8
"21820","KLF3",8
"21821","KLF3-AS1",8
"21822","KLF7",8
"21823","KLHL24",8
"21824","KLHL4",8
"21825","LAPTM5",8
"21826","LATS2",8
"21827","LDB2",8
"21828","LDLRAD4",8
"21829","LIFR",8
"21830","LIMCH1",8
"21831","LIMK2",8
"21832","LIMS1",8
"21833","LINC00299",8
"21834","LINC00551",8
"21835","LINC00964",8
"21836","LINC01139",8
"21837","LINC01239",8
"21838","LINC01483",8
"21839","LIX1L",8
"21840","LMCD1",8
"21841","LMO2",8
"21842","LONRF3",8
"21843","LOXL1-AS1",8
"21844","LPAR1",8
"21845","LPAR6",8
"21846","LRG1",8
"21847","LRP11",8
"21848","LRRC17",8
"21849","LRRC32",8
"21850","LRRC8C",8
"21851","LST1",8
"21852","LTB",8
"21853","LTBP1",8
"21854","LTBR",8
"21855","LUZP1",8
"21856","LXN",8
"21857","LY6G5C",8
"21858","LYST",8
"21859","MAF",8
"21860","MAGED2",8
"21861","MAN1A1",8
"21862","MAP3K11",8
"21863","MAP3K3",8
"21864","MAP4K2",8
"21865","MAST4",8
"21866","MBNL2",8
"21867","MDFI",8
"21868","MDGA2",8
"21869","MECOM",8
"21870","MEDAG",8
"21871","MEF2C",8
"21872","MEF2C-AS1",8
"21873","MEF2D",8
"21874","MEGF6",8
"21875","METTL24",8
"21876","MICAL2",8
"21877","MIR4435-2HG",8
"21878","MIR99AHG",8
"21879","MMP14",8
"21880","MMP25-AS1",8
"21881","MMP9",8
"21882","MMRN1",8
"21883","MMRN2",8
"21884","MRC1",8
"21885","MSR1",8
"21886","MSRB3",8
"21887","MTMR12",8
"21888","MTSS1",8
"21889","MUL1",8
"21890","MYCT1",8
"21891","MYL12A",8
"21892","MYO18A",8
"21893","MYO6",8
"21894","MYO7A",8
"21895","MYZAP",8
"21896","NAALAD2",8
"21897","NBEAL2",8
"21898","NCKAP5L",8
"21899","NECAP2",8
"21900","NEDD4",8
"21901","NEFH",8
"21902","NFATC2",8
"21903","NFIA-AS2",8
"21904","NFIB",8
"21905","NFKB1",8
"21906","NFKBIA",8
"21907","NHSL1",8
"21908","NHSL2",8
"21909","NID1",8
"21910","NID2",8
"21911","NIN",8
"21912","NINJ1",8
"21913","NIPAL2",8
"21914","NKAIN2",8
"21915","NLRC3",8
"21916","NOS3",8
"21917","NOTCH4",8
"21918","NOVA2",8
"21919","NPR1",8
"21920","NR3C1",8
"21921","NR5A2",8
"21922","NRG3",8
"21923","NRP1",8
"21924","NRP2",8
"21925","NUMB",8
"21926","OLFML3",8
"21927","OSMR",8
"21928","PALD1",8
"21929","PAPPA",8
"21930","PARVB",8
"21931","PAX9",8
"21932","PCDH1",8
"21933","PCDH17",8
"21934","PCED1B",8
"21935","PDE3A",8
"21936","PDE4B",8
"21937","PDE4D",8
"21938","PDGFB",8
"21939","PDGFD",8
"21940","PEAR1",8
"21941","PECAM1",8
"21942","PIK3IP1",8
"21943","PIK3R6",8
"21944","PKN1",8
"21945","PLCB2",8
"21946","PLCB4",8
"21947","PLCL2",8
"21948","PLEKHA3",8
"21949","PLEKHG1",8
"21950","PLEKHO2",8
"21951","PLS3",8
"21952","PLSCR1",8
"21953","PLSCR3",8
"21954","PLSCR4",8
"21955","PLVAP",8
"21956","PLXDC2",8
"21957","PLXND1",8
"21958","POLD4",8
"21959","PPFIBP1",8
"21960","PPP1R13B",8
"21961","PPP1R15B",8
"21962","PPP1R16B",8
"21963","PPP1R18",8
"21964","PRCP",8
"21965","PRDM1",8
"21966","PRDM16",8
"21967","PRKAR1A",8
"21968","PRKCE",8
"21969","PRKCH",8
"21970","PRKD2",8
"21971","PRKG1",8
"21972","PROCR",8
"21973","PRR14",8
"21974","PTGIR",8
"21975","PTP4A3",8
"21976","PTPN12",8
"21977","PTPRB",8
"21978","PTPRE",8
"21979","PXN",8
"21980","QKI",8
"21981","RAB11A",8
"21982","RAB11B-AS1",8
"21983","RAB13",8
"21984","RAB32",8
"21985","RALA",8
"21986","RALB",8
"21987","RAMP2",8
"21988","RAMP2-AS1",8
"21989","RAPGEF1",8
"21990","RAPGEF5",8
"21991","RARB",8
"21992","RASA3",8
"21993","RASGRP2",8
"21994","RASGRP3",8
"21995","RASIP1",8
"21996","RASL10A",8
"21997","RASSF2",8
"21998","RBMS2",8
"21999","RBP5",8
"22000","RCSD1",8
"22001","REPS2",8
"22002","RFTN1",8
"22003","RGL1",8
"22004","RGL2",8
"22005","RGS17",8
"22006","RGS3",8
"22007","RGS6",8
"22008","RHOBTB2",8
"22009","RHOC",8
"22010","RHOJ",8
"22011","RIN2",8
"22012","RIN3",8
"22013","RND1",8
"22014","RNF144A",8
"22015","RNF181",8
"22016","ROBO2",8
"22017","ROBO4",8
"22018","RP2",8
"22019","RPL10",8
"22020","RPS6KA2",8
"22021","RSU1",8
"22022","RTN4RL1",8
"22023","RUNX1",8
"22024","RUNX1T1",8
"22025","RYBP",8
"22026","S100A13",8
"22027","S100A16",8
"22028","S100A4",8
"22029","S1PR1",8
"22030","SAMD14",8
"22031","SAMD4A",8
"22032","SBF2",8
"22033","SCARF1",8
"22034","SCHIP1",8
"22035","SCN9A",8
"22036","SEC14L1",8
"22037","SEMA4C",8
"22038","SENCR",8
"22039","SGIP1",8
"22040","SH2D3C",8
"22041","SH3BGRL",8
"22042","SH3BP2",8
"22043","SH3BP5",8
"22044","SH3PXD2A",8
"22045","SH3RF3",8
"22046","SH3TC1",8
"22047","SHANK3",8
"22048","SHC1",8
"22049","SHE",8
"22050","SHROOM4",8
"22051","SIPA1",8
"22052","SIPA1L1",8
"22053","SKIL",8
"22054","SLC12A5",8
"22055","SLC16A5",8
"22056","SLC2A9",8
"22057","SLC33A1",8
"22058","SLC7A14",8
"22059","SLC9A3R2",8
"22060","SLC9A9",8
"22061","SLCO3A1",8
"22062","SMAGP",8
"22063","SMTN",8
"22064","SNCA",8
"22065","SNCAIP",8
"22066","SOX7",8
"22067","SPNS2",8
"22068","SPTAN1",8
"22069","SPTBN1",8
"22070","SPTLC2",8
"22071","SRGAP1",8
"22072","SRGAP2",8
"22073","SSH1",8
"22074","ST3GAL1",8
"22075","ST3GAL2",8
"22076","ST6GAL1",8
"22077","ST6GALNAC4",8
"22078","ST7L",8
"22079","ST8SIA4",8
"22080","STAB1",8
"22081","STAP2",8
"22082","STARD13",8
"22083","STARD8",8
"22084","STAT3",8
"22085","STAT5A",8
"22086","STAT6",8
"22087","STC2",8
"22088","STOML1",8
"22089","SULF2",8
"22090","SV2C",8
"22091","SYMPK",8
"22092","SYNGR4",8
"22093","TAF1C",8
"22094","TAL1",8
"22095","TAOK2",8
"22096","TBXAS1",8
"22097","TCF4",8
"22098","TEK",8
"22099","TFPI",8
"22100","TGFBR2",8
"22101","TGFBR3",8
"22102","TGIF2",8
"22103","THBD",8
"22104","THRB",8
"22105","THSD1",8
"22106","THSD7A",8
"22107","TIE1",8
"22108","TJP1",8
"22109","TLL1",8
"22110","TLN1",8
"22111","TLR4",8
"22112","TMBIM1",8
"22113","TMC6",8
"22114","TMCC3",8
"22115","TMEM173",8
"22116","TMEM185A",8
"22117","TMEM204",8
"22118","TMEM219",8
"22119","TMEM234",8
"22120","TMEM255B",8
"22121","TMEM51",8
"22122","TMEM65",8
"22123","TMEM71",8
"22124","TMEM88",8
"22125","TNFAIP2",8
"22126","TNFAIP8L1",8
"22127","TNFRSF1A",8
"22128","TNFRSF1B",8
"22129","TNFRSF4",8
"22130","TNFSF10",8
"22131","TNN",8
"22132","TNXB",8
"22133","TP53I11",8
"22134","TP53TG1",8
"22135","TPM4",8
"22136","TRAF3IP2",8
"22137","TRIM8",8
"22138","TSC22D3",8
"22139","TSHZ2",8
"22140","TSPAN11",8
"22141","TSPAN14",8
"22142","TSPAN18",8
"22143","TUBB6",8
"22144","UNC5B",8
"22145","USP12",8
"22146","VAMP5",8
"22147","VAMP8",8
"22148","VAV3",8
"22149","VEGFC",8
"22150","VWA5B1",8
"22151","VWF",8
"22152","WASF1",8
"22153","WBP1L",8
"22154","WIPF1",8
"22155","WWTR1",8
"22156","XAB2",8
"22157","XKR4",8
"22158","ZAP70",8
"22159","ZBTB39",8
"22160","ZDHHC14",8
"22161","ZEB1",8
"22162","ZFHX3",8
"22163","ZFP14",8
"22164","ZFPM2",8
"22165","ZFPM2-AS1",8
"22166","ZNF366",8
"22167","ZNF436",8
"22168","ZNF440",8
"22169","ZNF521",8
"22170","ZNF710",8
"22171","ZSWIM6",8
"22172","ZYX",8
"22173","A2M",8
"22174","AAK1",8
"22175","ABCC9",8
"22176","ABHD17A",8
"22177","ABI3",8
"22178","ABLIM1",8
"22179","ACKR3",8
"22180","ACSS1",8
"22181","ACVRL1",8
"22182","ADA",8
"22183","ADAM12",8
"22184","ADAM15",8
"22185","ADAMTSL2",8
"22186","ADCY4",8
"22187","ADCYAP1",8
"22188","ADGRA2",8
"22189","ADGRF5",8
"22190","ADORA2A",8
"22191","AFAP1L1",8
"22192","AGAP3",8
"22193","AGFG2",8
"22194","AKT3",8
"22195","ALPK3",8
"22196","AMMECR1L",8
"22197","ANGEL1",8
"22198","AP1B1",8
"22199","AP1S2",8
"22200","APLN",8
"22201","AQP1",8
"22202","ARAP3",8
"22203","ARHGAP18",8
"22204","ARHGAP23",8
"22205","ARHGAP27",8
"22206","ARHGAP28",8
"22207","ARHGAP31",8
"22208","ARHGDIB",8
"22209","ARHGEF12",8
"22210","ARHGEF15",8
"22211","ARHGEF17",8
"22212","ARHGEF3",8
"22213","ARHGEF6",8
"22214","ARHGEF7",8
"22215","ARRB1",8
"22216","ASB9",8
"22217","ATP6V0A1",8
"22218","ATP8B1",8
"22219","B3GNT2",8
"22220","B4GALT1",8
"22221","BAALC",8
"22222","BCAR1",8
"22223","BCAR3",8
"22224","BCL2",8
"22225","BCL6B",8
"22226","BGN",8
"22227","BIN1",8
"22228","BIRC2",8
"22229","BTBD10",8
"22230","BTNL9",8
"22231","C15orf39",8
"22232","C1orf54",8
"22233","C1QTNF4",8
"22234","CACNA1C",8
"22235","CALCRL",8
"22236","CAST",8
"22237","CCL2",8
"22238","CCM2L",8
"22239","CCRL2",8
"22240","CD34",8
"22241","CD40",8
"22242","CD69",8
"22243","CD79B",8
"22244","CD81",8
"22245","CD93",8
"22246","CDC42BPB",8
"22247","CDC42EP1",8
"22248","CDC42EP5",8
"22249","CDH13",8
"22250","CDH5",8
"22251","CDK17",8
"22252","CDKL1",8
"22253","CEBPD",8
"22254","CFLAR",8
"22255","CFP",8
"22256","CHRM3",8
"22257","CHST1",8
"22258","CHSY3",8
"22259","CLDN5",8
"22260","CLEC14A",8
"22261","CLEC1A",8
"22262","CLIC1",8
"22263","CLIC4",8
"22264","CLSTN3",8
"22265","CLVS1",8
"22266","CNRIP1",8
"22267","COL4A1",8
"22268","COL4A2",8
"22269","CORO1B",8
"22270","CORO2B",8
"22271","CPNE2",8
"22272","CPNE5",8
"22273","CPXM2",8
"22274","CRACR2B",8
"22275","CREB5",8
"22276","CREG2",8
"22277","CREM",8
"22278","CROT",8
"22279","CSGALNACT1",8
"22280","CSRNP1",8
"22281","CSRP1",8
"22282","CTTNBP2",8
"22283","CTTNBP2NL",8
"22284","CX3CR1",8
"22285","CYP1A1",8
"22286","CYP26B1",8
"22287","DAB2",8
"22288","DAP",8
"22289","DAPK2",8
"22290","DCBLD1",8
"22291","DCHS1",8
"22292","DCLK2",8
"22293","DEGS1",8
"22294","DGKH",8
"22295","DHRS3",8
"22296","DLC1",8
"22297","DLL4",8
"22298","DNM3OS",8
"22299","DOCK1",8
"22300","DOCK6",8
"22301","DOCK9",8
"22302","DOK4",8
"22303","DPEP2",8
"22304","DUSP5",8
"22305","DYRK4",8
"22306","DYSF",8
"22307","EBF1",8
"22308","EBI3",8
"22309","ECSCR",8
"22310","EDIL3",8
"22311","EFCC1",8
"22312","EFNA1",8
"22313","EGFL7",8
"22314","EHD3",8
"22315","EIF1",8
"22316","ELF1",8
"22317","ELK3",8
"22318","ELN",8
"22319","EMCN",8
"22320","ENG",8
"22321","EPAS1",8
"22322","EPB41L2",8
"22323","EPHB4",8
"22324","EPS15",8
"22325","ERG",8
"22326","ERN1",8
"22327","ESAM",8
"22328","ESM1",8
"22329","ETS1",8
"22330","ETV2",8
"22331","ETV3",8
"22332","ETV6",8
"22333","EVA1A",8
"22334","EVA1B",8
"22335","EXOC3L1",8
"22336","EXOC3L2",8
"22337","EXOC6",8
"22338","F11R",8
"22339","F2RL2",8
"22340","FAM107B",8
"22341","FAM124B",8
"22342","FAM163A",8
"22343","FAM43A",8
"22344","FAM49A",8
"22345","FAM78A",8
"22346","FAR2",8
"22347","FAT4",8
"22348","FBLIM1",8
"22349","FBXL7",8
"22350","FBXW5",8
"22351","FER",8
"22352","FES",8
"22353","FGD5",8
"22354","FHL3",8
"22355","FILIP1",8
"22356","FLI1",8
"22357","FLRT2",8
"22358","FLT1",8
"22359","FLT4",8
"22360","FMNL3",8
"22361","FNBP1",8
"22362","FOSL2",8
"22363","FOXO1",8
"22364","FOXP2",8
"22365","FXYD6",8
"22366","FZD4",8
"22367","GAB2",8
"22368","GAB3",8
"22369","GALNT2",8
"22370","GATA2",8
"22371","GATA2-AS1",8
"22372","GATA3",8
"22373","GATA6",8
"22374","GDAP1",8
"22375","GDF7",8
"22376","GDPD5",8
"22377","GIMAP1",8
"22378","GIMAP4",8
"22379","GIMAP5",8
"22380","GLS",8
"22381","GMFG",8
"22382","GNAI1",8
"22383","GNG11",8
"22384","GPR182",8
"22385","GRAMD1B",8
"22386","GRAP",8
"22387","GRAP2",8
"22388","GRB10",8
"22389","GRIA4",8
"22390","GRK5",8
"22391","GTDC1",8
"22392","HAPLN1",8
"22393","HAPLN3",8
"22394","HBEGF",8
"22395","HCLS1",8
"22396","HDAC5",8
"22397","HDAC7",8
"22398","HDAC9",8
"22399","HECA",8
"22400","HHEX",8
"22401","HK1",8
"22402","HLA-E",8
"22403","HLX",8
"22404","HMBOX1",8
"22405","HOMER3",8
"22406","HOXB6",8
"22407","HSPG2",8
"22408","ICA1",8
"22409","ICAM2",8
"22410","ICAM3",8
"22411","IFI16",8
"22412","IFITM2",8
"22413","IFITM3",8
"22414","IGFBP4",8
"22415","IGFBP5",8
"22416","IL16",8
"22417","IL6ST",8
"22418","INF2",8
"22419","INPP1",8
"22420","IQGAP2",8
"22421","IQSEC3",8
"22422","IRF1",8
"22423","IRF2",8
"22424","ITGA1",8
"22425","ITGA3",8
"22426","ITGA4",8
"22427","ITGA5",8
"22428","ITGAV",8
"22429","ITGB1",8
"22430","ITPKB",8
"22431","ITSN2",8
"22432","JAK1",8
"22433","JAK3",8
"22434","JAM3",8
"22435","JPH1",8
"22436","JUNB",8
"22437","JUP",8
"22438","KALRN",8
"22439","KCNA5",8
"22440","KCNC4",8
"22441","KCNE3",8
"22442","KCNJ2",8
"22443","KCNK17",8
"22444","KCNK6",8
"22445","KCNN3",8
"22446","KCNQ1",8
"22447","KDM5C",8
"22448","KDR",8
"22449","KIAA1217",8
"22450","KIT",8
"22451","KITLG",8
"22452","KLF3",8
"22453","KLF3-AS1",8
"22454","KLF7",8
"22455","KLHL3",8
"22456","KLHL4",8
"22457","KLHL6",8
"22458","KRBOX4",8
"22459","LAMB1",8
"22460","LAPTM5",8
"22461","LATS2",8
"22462","LBH",8
"22463","LDB2",8
"22464","LDLRAD4",8
"22465","LEPR",8
"22466","LIFR",8
"22467","LIMCH1",8
"22468","LIMK2",8
"22469","LIMS1",8
"22470","LINC00598",8
"22471","LINC00863",8
"22472","LINC00891",8
"22473","LINC00964",8
"22474","LINC01215",8
"22475","LINC01483",8
"22476","LMCD1",8
"22477","LMO2",8
"22478","LPAR6",8
"22479","LPIN2",8
"22480","LRCH1",8
"22481","LRP11",8
"22482","LRRC32",8
"22483","LRRC63",8
"22484","LST1",8
"22485","LTB",8
"22486","LUZP1",8
"22487","LXN",8
"22488","LYL1",8
"22489","MADCAM1",8
"22490","MAF",8
"22491","MAGED2",8
"22492","MAP2K1",8
"22493","MAP3K11",8
"22494","MAP3K3",8
"22495","MAP4K2",8
"22496","MARCH2",8
"22497","MAST4",8
"22498","MBNL2",8
"22499","MCAM",8
"22500","MDGA2",8
"22501","MECOM",8
"22502","MEF2C",8
"22503","MEF2C-AS1",8
"22504","MEF2D",8
"22505","MEIS1",8
"22506","METTL24",8
"22507","MGAT1",8
"22508","MICAL2",8
"22509","MIR100HG",8
"22510","MIR181A2HG",8
"22511","MIR4435-2HG",8
"22512","MIR99AHG",8
"22513","MMP14",8
"22514","MMP9",8
"22515","MMRN1",8
